Sample	Gene	SE_Score
TCGA-S9-A6UB-01	BCAR1	0.0080
TCGA-S9-A6WD-01	GGNBP2	0.0102
TCGA-S9-A6WE-01	GGNBP2	0.0101
TCGA-S9-A6WG-01	BCAR1	0.0101
TCGA-S9-A6WH-01	CFLAR	0.0058
TCGA-S9-A6WI-01	TIPARP	0.0090
TCGA-S9-A6WL-01	ITGB5	0.0057
TCGA-S9-A6WM-01	CDAN1	0.0060
TCGA-S9-A6WN-01	BCAR1	0.0115
TCGA-S9-A6WO-01	RHOA	0.0057
TCGA-S9-A6WP-01	ZRANB2	0.0063
TCGA-S9-A7IQ-01	ELMO2	0.0086
TCGA-S9-A7IS-01	ZMYND8	0.0066
TCGA-S9-A7IX-01	BCAR1	0.0086
TCGA-S9-A7IY-01	ELMO2	0.0065
TCGA-S9-A7IZ-01	ITGB5	0.0066
TCGA-S9-A7J0-01	ITGB5	0.0086
TCGA-S9-A7J1-01	ITGB5	0.0074
TCGA-S9-A7J2-01	GGNBP2	0.0095
TCGA-S9-A7J3-01	ELMO2	0.0075
TCGA-S9-A7QW-01	BCAR1	0.0060
TCGA-S9-A7QX-01	ITGB5	0.0087
TCGA-S9-A7QY-01	ITGB5	0.0078
TCGA-S9-A7QZ-01	ZMYND8	0.0061
TCGA-S9-A7R1-01	TIPARP	0.0092
TCGA-S9-A7R2-01	ELMO2	0.0067
TCGA-S9-A7R3-01	ITGB5	0.0070
TCGA-S9-A7R4-01	TIPARP	0.0085
TCGA-S9-A7R7-01	ELMO2	0.0092
TCGA-S9-A7R8-01	CCDC101	0.0051
TCGA-S9-A89V-01	ELMO2	0.0088
TCGA-S9-A89Z-01	ITGB5	0.0076
TCGA-SA-A6C2-01	ELMO2	0.0069
TCGA-SB-A6J6-01	ELMO2	0.0067
TCGA-SB-A76C-01	ITGB5	0.0097
TCGA-SC-A6LM-01	ELMO2	0.0079
TCGA-SC-A6LN-01	GGNBP2	0.0063
TCGA-SC-A6LP-01	ELMO2	0.0102
TCGA-SC-A6LQ-01	ITGB5	0.0115
TCGA-SC-A6LR-01	ELMO2	0.0082
TCGA-SC-AA5Z-01	ELMO2	0.0082
TCGA-SG-A6Z4-01	FCF1	0.0073
TCGA-SG-A6Z7-01	ELMO2	0.0082
TCGA-SG-A849-01	ITGB5	0.0067
TCGA-SH-A7BC-01	STK11	0.0108
TCGA-SH-A7BD-01	BCAR1	0.0093
TCGA-SH-A7BH-01	BCAR1	0.0072
TCGA-SH-A9CT-01	ITGB5	0.0113
TCGA-SH-A9CU-01	BCAR1	0.0055
TCGA-SI-A71O-01	GGNBP2	0.0078
TCGA-SI-A71P-01	TIPARP	0.0091
TCGA-SI-A71Q-01	TIPARP	0.0087
TCGA-SI-AA8B-01	TBC1D3C	0.0049
TCGA-SI-AA8C-01	BCAR1	0.0089
TCGA-SJ-A6ZI-01	DDX27	0.0022
TCGA-SJ-A6ZJ-01	ITGB5	0.0078
TCGA-SL-A6J9-01	BCAR1	0.0093
TCGA-SL-A6JA-01	EP300	0.0028
TCGA-SN-A6IS-01	ELMO2	0.0098
TCGA-SN-A84W-01	ITGB5	0.0076
TCGA-SN-A84X-01	ITGB5	0.0088
TCGA-SN-A84Y-01	ITGB5	0.0116
TCGA-SO-A8JP-01	ITGB5	0.0086
TCGA-SP-A6QC-01	GGNBP2	0.0098
TCGA-SP-A6QD-01	TIPARP	0.0097
TCGA-SP-A6QF-01	ELMO2	0.0107
TCGA-SP-A6QG-01	GGNBP2	0.0091
TCGA-SP-A6QI-01	RHOA	0.0089
TCGA-SP-A6QJ-01	ELMO2	0.0130
TCGA-SP-A6QK-01	RHOA	0.0088
TCGA-SQ-A6I4-01	TIPARP	0.0091
TCGA-SQ-A6I6-01	TIPARP	0.0082
TCGA-SR-A6MP-01	ELMO2	0.0095
TCGA-SR-A6MQ-01	ELMO2	0.0105
TCGA-SR-A6MS-01	RHOA	0.0097
TCGA-SR-A6MT-01	TIPARP	0.0085
TCGA-SR-A6MU-01	BCAR1	0.0106
TCGA-SR-A6MV-01	ITGB5	0.0098
TCGA-SR-A6MX-01	ELMO2	0.0084
TCGA-SR-A6MY-01	ITGB5	0.0091
TCGA-SR-A6MZ-01	UFM1	0.0087
TCGA-SR-A6N0-01	TIPARP	0.0101
TCGA-SS-A7HO-01	EP300	0.0067
TCGA-SU-A7E7-01	MAGOH	0.0097
TCGA-SW-A7EA-01	EP300	0.0030
TCGA-SW-A7EB-01	MAGOH	0.0048
TCGA-SX-A71R-01	ITGB5	0.0063
TCGA-SX-A71S-01	CFLAR	0.0080
TCGA-SX-A71U-01	CFLAR	0.0059
TCGA-SX-A71V-01	ITGB5	0.0058
TCGA-SX-A7SL-01	ITGB5	0.0051
TCGA-SX-A7SM-01	ITGB5	0.0090
TCGA-SX-A7SN-01	ITGB5	0.0056
TCGA-SX-A7SO-01	EP300	0.0051
TCGA-SX-A7SP-01	COG3	0.0077
TCGA-SX-A7SQ-01	ELMO2	0.0043
TCGA-SX-A7SR-01	EP300	0.0080
TCGA-SX-A7SS-01	CFLAR	0.0060
TCGA-SX-A7SU-01	ITGB5	0.0057
TCGA-SY-A9G0-01	ITGB5	0.0062
TCGA-SY-A9G5-01	BCL2L1	0.0028
TCGA-T2-A6WX-01	KAT6A	0.0038
TCGA-T2-A6WZ-01	COG3	0.0060
TCGA-T2-A6X0-01	CDAN1	0.0050
TCGA-T2-A6X2-01	EP300	0.0047
TCGA-T3-A92M-01	EP300	0.0038
TCGA-T3-A92N-01	FERMT2	0.0031
TCGA-T7-A92I-01	RHOA	0.0069
TCGA-T9-A92H-01	CBFB	0.0048
TCGA-TK-A8OK-01	BCAR1	0.0090
TCGA-TM-A7C3-01	ITGB5	0.0058
TCGA-TM-A7C4-01	ELMO2	0.0097
TCGA-TM-A7C5-01	ELMO2	0.0093
TCGA-TM-A7CA-01	BCAR1	0.0088
TCGA-TM-A7CF-01	BCAR1	0.0068
TCGA-TM-A84B-01	TIPARP	0.0134
TCGA-TM-A84C-01	ELMO2	0.0091
TCGA-TM-A84F-01	BCAR1	0.0082
TCGA-TM-A84G-01	ITGB5	0.0056
TCGA-TM-A84H-01	ELMO2	0.0065
TCGA-TM-A84I-01	ITGB5	0.0047
TCGA-TM-A84J-01	ELMO2	0.0088
TCGA-TM-A84L-01	BCAR1	0.0070
TCGA-TM-A84M-01	ELMO2	0.0073
TCGA-TM-A84O-01	ELMO2	0.0081
TCGA-TM-A84Q-01	ITGB5	0.0080
TCGA-TM-A84R-01	ITGB5	0.0085
TCGA-TM-A84S-01	ELMO2	0.0101
TCGA-TM-A84T-01	ELMO2	0.0081
TCGA-TN-A7HI-01	FERMT2	0.0091
TCGA-TN-A7HJ-01	BCL2L1	0.0064
TCGA-TN-A7HL-01	EP300	0.0041
TCGA-TP-A8TT-01	ELMO2	0.0078
TCGA-TP-A8TV-01	ELMO2	0.0098
TCGA-TQ-A7RF-01	TIPARP	0.0085
TCGA-TQ-A7RG-01	CCND3	0.0060
TCGA-TQ-A7RH-01	ELMO2	0.0088
TCGA-TQ-A7RI-01	ITGB5	0.0071
TCGA-TQ-A7RJ-01	CCDC101	0.0087
TCGA-TQ-A7RK-01	BCAR1	0.0099
TCGA-TQ-A7RM-01	ITGB5	0.0058
TCGA-TQ-A7RN-01	ITGB5	0.0107
TCGA-TQ-A7RO-01	ELMO2	0.0089
TCGA-TQ-A7RP-01	ELMO2	0.0080
TCGA-TQ-A7RQ-01	ELMO2	0.0071
TCGA-TQ-A7RR-01	GGNBP2	0.0102
TCGA-TQ-A7RS-01	BCAR1	0.0091
TCGA-TQ-A7RU-01	BCAR1	0.0065
TCGA-TQ-A7RV-01	ELMO2	0.0099
TCGA-TQ-A7RW-01	GGNBP2	0.0079
TCGA-TQ-A8XE-01	BCAR1	0.0091
TCGA-TS-A7OU-01	BCAR1	0.0103
TCGA-TS-A7OY-01	GGNBP2	0.0102
TCGA-TS-A7OZ-01	ITGB5	0.0097
TCGA-TS-A7P0-01	ITGB5	0.0064
TCGA-TS-A7P1-01	BCAR1	0.0091
TCGA-TS-A7P3-01	ITGB5	0.0068
TCGA-TS-A7P6-01	ITGB5	0.0103
TCGA-TS-A7P8-01	BCAR1	0.0092
TCGA-TS-A7PB-01	ITGB5	0.0065
TCGA-TS-A8AI-01	RHOA	0.0071
TCGA-TS-A8AS-01	BCAR1	0.0089
TCGA-TS-A8AV-01	ITGB5	0.0098
TCGA-TS-A8AY-01	ELMO2	0.0100
TCGA-TT-A6YJ-01	BCAR1	0.0092
TCGA-TT-A6YK-01	TIPARP	0.0109
TCGA-TT-A6YN-01	TIPARP	0.0091
TCGA-TT-A6YO-01	RHOA	0.0089
TCGA-TT-A6YP-01	MAGOH	0.0088
TCGA-UB-A7MA-01	CBFB	0.0041
TCGA-UB-A7MB-01	CDAN1	0.0028
TCGA-UB-A7MC-01	ELMO2	0.0063
TCGA-UB-A7MD-01	EP300	0.0038
TCGA-UB-A7ME-01	EP300	0.0088
TCGA-UB-A7MF-01	CDAN1	0.0042
TCGA-UB-AA0U-01	ITGB5	0.0085
TCGA-UB-AA0V-01	ITGB5	0.0075
TCGA-UC-A7PD-01	BCAR1	0.0087
TCGA-UC-A7PF-01	EP300	0.0068
TCGA-UC-A7PG-01	EP300	0.0082
TCGA-UC-A7PI-01	FERMT2	0.0078
TCGA-UD-AABZ-01	ITGB5	0.0080
TCGA-UD-AAC1-01	ELMO2	0.0033
TCGA-UD-AAC4-01	ITGB5	0.0086
TCGA-UD-AAC5-01	ELMO2	0.0088
TCGA-UD-AAC6-01	ITGB5	0.0093
TCGA-UD-AAC7-01	BCAR1	0.0102
TCGA-UE-A6QT-01	C19orf25	0.0095
TCGA-UE-A6QU-01	ELMO2	0.0070
TCGA-UF-A718-01	FERMT2	0.0064
TCGA-UF-A719-01	ELMO2	0.0068
TCGA-UF-A71A-01	GPX4	0.0068
TCGA-UF-A71B-01	FERMT2	0.0045
TCGA-UF-A71D-01	EP300	0.0060
TCGA-UF-A71E-01	TBC1D3	0.0045
TCGA-UF-A7J9-01	VRK1	0.0052
TCGA-UF-A7JA-01	FERMT2	0.0055
TCGA-UF-A7JC-01	ITGB5	0.0072
TCGA-UF-A7JD-01	EP300	0.0049
TCGA-UF-A7JF-01	FERMT2	0.0060
TCGA-UF-A7JH-01	ELMO2	0.0053
TCGA-UF-A7JJ-01	ELMO2	0.0064
TCGA-UF-A7JK-01	FERMT2	0.0095
TCGA-UF-A7JO-01	CDAN1	0.0064
TCGA-UF-A7JS-01	ITGB5	0.0076
TCGA-UF-A7JT-01	MAU2	0.0048
TCGA-UF-A7JV-01	ITGB5	0.0040
TCGA-UL-AAZ6-01	ITGB5	0.0062
TCGA-UN-AAZ9-01	ITGB5	0.0078
TCGA-UP-A6WW-01	DDX27	0.0069
TCGA-US-A774-01	TIPARP	0.0100
TCGA-US-A776-01	FERMT2	0.0073
TCGA-US-A779-01	BCAR1	0.0069
TCGA-US-A77E-01	FERMT2	0.0081
TCGA-US-A77G-01	BCAR1	0.0077
TCGA-UT-A88C-01	TIPARP	0.0080
TCGA-UT-A88D-01	ITGB5	0.0087
TCGA-UT-A88E-01	BCAR1	0.0088
TCGA-UT-A88G-01	BCAR1	0.0079
TCGA-UT-A97Y-01	ITGB5	0.0096
TCGA-UU-A93S-01	EP300	0.0045
TCGA-UY-A78K-01	RAN	0.0031
TCGA-UY-A78L-01	FERMT2	0.0051
TCGA-UY-A78M-01	EP300	0.0077
TCGA-UY-A78N-01	LSM5	0.0025
TCGA-UY-A78O-01	EP300	0.0047
TCGA-UY-A78P-01	EP300	0.0054
TCGA-UY-A8OB-01	SGOL1	0.0028
TCGA-UY-A8OC-01	ROCK2	0.0064
TCGA-UY-A8OD-01	ROCK2	0.0047
TCGA-UY-A9PA-01	SUPT7L	0.0084
TCGA-UY-A9PB-01	EP300	0.0065
TCGA-UY-A9PD-01	CDAN1	0.0046
TCGA-UY-A9PE-01	EP300	0.0085
TCGA-UY-A9PF-01	EP300	0.0033
TCGA-UY-A9PH-01	CDAN1	0.0047
TCGA-UZ-A9PJ-01	ITGB5	0.0079
TCGA-UZ-A9PK-01	TBC1D3C	0.0069
TCGA-UZ-A9PL-01	ITGB5	0.0052
TCGA-UZ-A9PM-01	ITGB5	0.0070
TCGA-UZ-A9PN-01	ELMO2	0.0069
TCGA-UZ-A9PO-01	EP300	0.0058
TCGA-UZ-A9PP-01	TBC1D3C	0.0056
TCGA-UZ-A9PR-01	CASC3	0.0040
TCGA-UZ-A9PS-01	EP300	0.0050
TCGA-UZ-A9PU-01	ITGB5	0.0065
TCGA-UZ-A9PV-01	COG3	0.0060
TCGA-UZ-A9PX-01	PDE4DIP	0.0048
TCGA-UZ-A9PZ-01	ELMO2	0.0067
TCGA-UZ-A9Q0-01	ITGB5	0.0072
TCGA-UZ-A9Q1-01	FERMT2	0.0080
TCGA-V1-A8MF-01	ITGB5	0.0076
TCGA-V1-A8MG-01	ITGB5	0.0068
TCGA-V1-A8MJ-01	BCAR1	0.0122
TCGA-V1-A8MK-01	BCAR1	0.0097
TCGA-V1-A8ML-01	BCAR1	0.0092
TCGA-V1-A8MM-01	ELMO2	0.0083
TCGA-V1-A8MU-01	BCAR1	0.0088
TCGA-V1-A8WL-01	ELMO2	0.0092
TCGA-V1-A8WN-01	ITGB5	0.0101
TCGA-V1-A8WS-01	BCAR1	0.0087
TCGA-V1-A8WV-01	ELMO2	0.0085
TCGA-V1-A8WW-01	ITGB5	0.0081
TCGA-V1-A8X3-01	BCAR1	0.0095
TCGA-V1-A9O5-01	ELMO2	0.0080
TCGA-V1-A9O7-01	ELMO2	0.0079
TCGA-V1-A9O9-01	ITGB5	0.0069
TCGA-V1-A9OA-01	ITGB5	0.0093
TCGA-V1-A9OF-01	ELMO2	0.0104
TCGA-V1-A9OH-01	ELMO2	0.0069
TCGA-V1-A9OL-01	ITGB5	0.0075
TCGA-V1-A9OQ-01	ITGB5	0.0071
TCGA-V1-A9OT-01	ITGB5	0.0086
TCGA-V1-A9OX-01	ITGB5	0.0087
TCGA-V1-A9OY-01	RHOA	0.0070
TCGA-V1-A9Z7-01	ITGB5	0.0101
TCGA-V1-A9Z8-01	ITGB5	0.0086
TCGA-V1-A9Z9-01	ITGB5	0.0099
TCGA-V1-A9ZG-01	ITGB5	0.0076
TCGA-V1-A9ZI-01	ITGB5	0.0093
TCGA-V1-A9ZK-01	ITGB5	0.0078
TCGA-V1-A9ZR-01	ITGB5	0.0090
TCGA-V3-A9ZX-01	RHOA	0.0089
TCGA-V3-A9ZY-01	ITGB5	0.0100
TCGA-V4-A9E5-01	TIPARP	0.0128
TCGA-V4-A9E8-01	BCAR1	0.0110
TCGA-V4-A9E9-01	TIPARP	0.0085
TCGA-V4-A9EA-01	GGNBP2	0.0106
TCGA-V4-A9EC-01	ITGB5	0.0078
TCGA-V4-A9ED-01	BCAR1	0.0080
TCGA-V4-A9EE-01	TIPARP	0.0096
TCGA-V4-A9EF-01	RHOA	0.0093
TCGA-V4-A9EH-01	TIPARP	0.0110
TCGA-V4-A9EI-01	TIPARP	0.0107
TCGA-V4-A9EJ-01	ITGB5	0.0087
TCGA-V4-A9EK-01	ITGB5	0.0069
TCGA-V4-A9EL-01	TIPARP	0.0092
TCGA-V4-A9EM-01	ITGB5	0.0081
TCGA-V4-A9EO-01	ITGB5	0.0114
TCGA-V4-A9EQ-01	TIPARP	0.0089
TCGA-V4-A9ES-01	TIPARP	0.0090
TCGA-V4-A9ET-01	TIPARP	0.0093
TCGA-V4-A9EU-01	ITGB5	0.0082
TCGA-V4-A9EV-01	RHOA	0.0100
TCGA-V4-A9EW-01	TIPARP	0.0123
TCGA-V4-A9EX-01	TIPARP	0.0118
TCGA-V4-A9EY-01	ITGB5	0.0106
TCGA-V4-A9EZ-01	FCF1	0.0092
TCGA-V4-A9F0-01	GGNBP2	0.0106
TCGA-V4-A9F1-01	RHOA	0.0100
TCGA-V4-A9F2-01	ITGB5	0.0093
TCGA-V4-A9F3-01	TIPARP	0.0091
TCGA-V4-A9F4-01	RHOA	0.0080
TCGA-V4-A9F5-01	ITGB5	0.0074
TCGA-V4-A9F7-01	GGNBP2	0.0089
TCGA-V4-A9F8-01	ITGB5	0.0119
TCGA-V5-A7RB-01	EP300	0.0072
TCGA-V5-A7RC-01	CHMP4B	0.0059
TCGA-V5-A7RE-01	EP300	0.0041
TCGA-V5-AASV-01	TBC1D3C	0.0049
TCGA-V5-AASW-01	EP300	0.0080
TCGA-V5-AASX-01	EP300	0.0080
TCGA-V7-A7HQ-01	ITGB5	0.0102
TCGA-V9-A7HT-01	FGFR1	0.0053
TCGA-VB-A8QN-01	EP300	0.0073
TCGA-VD-A8K7-01	RHOA	0.0090
TCGA-VD-A8K8-01	FCF1	0.0065
TCGA-VD-A8K9-01	ITGB5	0.0117
TCGA-VD-A8KA-01	TIPARP	0.0103
TCGA-VD-A8KB-01	TIPARP	0.0056
TCGA-VD-A8KD-01	ELMO2	0.0083
TCGA-VD-A8KE-01	BCAR1	0.0098
TCGA-VD-A8KF-01	TIPARP	0.0091
TCGA-VD-A8KG-01	TIPARP	0.0108
TCGA-VD-A8KH-01	GGNBP2	0.0101
TCGA-VD-A8KI-01	ITGB5	0.0090
TCGA-VD-A8KJ-01	BCAR1	0.0093
TCGA-VD-A8KK-01	GGNBP2	0.0081
TCGA-VD-A8KL-01	TIPARP	0.0129
TCGA-VD-A8KM-01	ITGB5	0.0090
TCGA-VD-A8KN-01	ELMO2	0.0077
TCGA-VD-A8KO-01	TIPARP	0.0102
TCGA-VD-AA8M-01	ELMO2	0.0084
TCGA-VD-AA8N-01	ITGB5	0.0095
TCGA-VD-AA8O-01	BCAR1	0.0105
TCGA-VD-AA8P-01	BCAR1	0.0086
TCGA-VD-AA8Q-01	RHOA	0.0080
TCGA-VD-AA8R-01	TIPARP	0.0074
TCGA-VD-AA8S-01	UFM1	0.0084
TCGA-VD-AA8T-01	ITGB5	0.0080
TCGA-VF-A8A8-01	ITGB5	0.0086
TCGA-VF-A8AB-01	ITGB5	0.0091
TCGA-VF-A8AC-01	ELMO2	0.0097
TCGA-VF-A8AD-01	ELMO2	0.0088
TCGA-VF-A8AE-01	ITGB5	0.0099
TCGA-VG-A8LO-01	CBFB	0.0056
TCGA-VM-A8C8-01	ELMO2	0.0084
TCGA-VM-A8C9-01	RHOA	0.0093
TCGA-VM-A8CA-01	ELMO2	0.0119
TCGA-VM-A8CB-01	ITGB5	0.0069
TCGA-VM-A8CD-01	BCAR1	0.0057
TCGA-VM-A8CE-01	BCAR1	0.0100
TCGA-VM-A8CF-01	BCAR1	0.0074
TCGA-VM-A8CH-01	ELMO2	0.0099
TCGA-VN-A88I-01	BCAR1	0.0090
TCGA-VN-A88K-01	ITGB5	0.0079
TCGA-VN-A88L-01	ELMO2	0.0099
TCGA-VN-A88M-01	ITGB5	0.0098
TCGA-VN-A88N-01	TIPARP	0.0075
TCGA-VN-A88O-01	TIPARP	0.0100
TCGA-VN-A88P-01	BCAR1	0.0051
TCGA-VN-A88Q-01	ELMO2	0.0070
TCGA-VN-A88R-01	ELMO2	0.0091
TCGA-VN-A943-01	ITGB5	0.0099
TCGA-VP-A872-01	ELMO2	0.0074
TCGA-VP-A875-01	ITGB5	0.0083
TCGA-VP-A876-01	BCAR1	0.0081
TCGA-VP-A878-01	NDNL2	0.0074
TCGA-VP-A879-01	FERMT2	0.0079
TCGA-VP-A87B-01	ITGB5	0.0059
TCGA-VP-A87C-01	MYH9	0.0068
TCGA-VP-A87D-01	STK11	0.0067
TCGA-VP-A87E-01	TIPARP	0.0075
TCGA-VP-A87H-01	ELMO2	0.0080
TCGA-VP-A87J-01	TIPARP	0.0085
TCGA-VP-A87K-01	ELMO2	0.0063
TCGA-VP-AA1N-01	BCAR1	0.0096
TCGA-VQ-A8DT-01	CDAN1	0.0070
TCGA-VQ-A8DU-01	EP300	0.0081
TCGA-VQ-A8DV-01	ELMO2	0.0071
TCGA-VQ-A8DZ-01	ZMYND8	0.0058
TCGA-VQ-A8E0-01	LDB1	0.0041
TCGA-VQ-A8E2-01	FERMT2	0.0052
TCGA-VQ-A8E3-01	EP300	0.0028
TCGA-VQ-A8E7-01	EP300	0.0053
TCGA-VQ-A8P2-01	DYRK1A	0.0017
TCGA-VQ-A8P3-01	EP300	0.0057
TCGA-VQ-A8P5-01	EP300	0.0068
TCGA-VQ-A8P8-01	MAGOH	0.0053
TCGA-VQ-A8PB-01	ATXN7L3	0.0018
TCGA-VQ-A8PC-01	LSM5	0.0056
TCGA-VQ-A8PD-01	MAGOH	0.0058
TCGA-VQ-A8PE-01	EP300	0.0075
TCGA-VQ-A8PF-01	ITGB5	0.0050
TCGA-VQ-A8PH-01	EP300	0.0069
TCGA-VQ-A8PJ-01	MLLT1	0.0048
TCGA-VQ-A8PK-01	STK11	0.0076
TCGA-VQ-A8PM-01	FCF1	0.0074
TCGA-VQ-A8PO-01	GPX4	0.0019
TCGA-VQ-A8PP-01	CCND1	0.0015
TCGA-VQ-A8PQ-01	TIPARP	0.0080
TCGA-VQ-A8PU-01	CTC1	0.0036
TCGA-VQ-A8PX-01	EP300	0.0042
TCGA-VQ-A91A-01	CDAN1	0.0046
TCGA-VQ-A91D-01	NMNAT1	0.0030
TCGA-VQ-A91E-01	EP300	0.0027
TCGA-VQ-A91K-01	FXN	0.0025
TCGA-VQ-A91N-01	EP300	0.0070
TCGA-VQ-A91Q-01	EP300	0.0053
TCGA-VQ-A91S-01	EP300	0.0042
TCGA-VQ-A91U-01	EP300	0.0089
TCGA-VQ-A91V-01	CASC3	0.0057
TCGA-VQ-A91W-01	STK11	0.0090
TCGA-VQ-A91X-01	EP300	0.0109
TCGA-VQ-A91Y-01	BCAR1	0.0065
TCGA-VQ-A91Z-01	EP300	0.0097
TCGA-VQ-A922-01	CDAN1	0.0071
TCGA-VQ-A923-01	ITGB5	0.0070
TCGA-VQ-A924-01	GPX4	0.0028
TCGA-VQ-A925-01	EP300	0.0076
TCGA-VQ-A927-01	WDR4	0.0060
TCGA-VQ-A928-01	FERMT2	0.0081
TCGA-VQ-A92D-01	ELMO2	0.0045
TCGA-VQ-A94O-01	ELMO2	0.0067
TCGA-VQ-A94P-01	ELMO2	0.0059
TCGA-VQ-A94R-01	EP300	0.0090
TCGA-VQ-A94T-01	ITGB5	0.0086
TCGA-VQ-A94U-01	RPL35A	0.0052
TCGA-VQ-AA64-01	ROCK2	0.0068
TCGA-VQ-AA68-01	MLLT1	0.0063
TCGA-VQ-AA69-01	ELMO2	0.0073
TCGA-VQ-AA6A-01	BCAR1	0.0069
TCGA-VQ-AA6B-01	LSM5	0.0052
TCGA-VQ-AA6D-01	PSMB5	0.0031
TCGA-VQ-AA6F-01	ZFP36L1	0.0049
TCGA-VQ-AA6G-01	CDAN1	0.0039
TCGA-VQ-AA6I-01	HSPA8	0.0052
TCGA-VQ-AA6J-01	CCDC101	0.0030
TCGA-VQ-AA6K-01	CDAN1	0.0062
TCGA-VR-A8EO-01	STK11	0.0063
TCGA-VR-A8EP-01	CDAN1	0.0052
TCGA-VR-A8EQ-01	TCEB2	0.0056
TCGA-VR-A8ER-01	TBC1D3C	0.0064
TCGA-VR-A8ET-01	ITGB5	0.0092
TCGA-VR-A8EU-01	CDAN1	0.0056
TCGA-VR-A8EW-01	EP300	0.0050
TCGA-VR-A8EX-01	MAGOH	0.0053
TCGA-VR-A8EY-01	CDAN1	0.0051
TCGA-VR-A8Q7-01	EP300	0.0047
TCGA-VR-AA4D-01	ROCK2	0.0040
TCGA-VR-AA4G-01	BCAR1	0.0056
TCGA-VR-AA7B-01	EP300	0.0091
TCGA-VR-AA7D-01	FERMT2	0.0078
TCGA-VR-AA7I-01	FERMT2	0.0066
TCGA-VS-A8EB-01	ITGB5	0.0062
TCGA-VS-A8EC-01	FERMT2	0.0030
TCGA-VS-A8EG-01	ELMO2	0.0056
TCGA-VS-A8EH-01	ELMO2	0.0059
TCGA-VS-A8EI-01	EP300	0.0059
TCGA-VS-A8EJ-01	ITGB5	0.0052
TCGA-VS-A8EL-01	EP300	0.0088
TCGA-VS-A8Q8-01	TBC1D3C	0.0056
TCGA-VS-A8Q9-01	ITGB5	0.0088
TCGA-VS-A8QA-01	MED23	0.0047
TCGA-VS-A8QC-01	EP300	0.0048
TCGA-VS-A8QF-01	FERMT2	0.0066
TCGA-VS-A8QH-01	EP300	0.0055
TCGA-VS-A8QM-01	EP300	0.0062
TCGA-VS-A94W-01	ITGB5	0.0053
TCGA-VS-A94X-01	CDAN1	0.0083
TCGA-VS-A94Y-01	ITGB5	0.0053
TCGA-VS-A94Z-01	PDCD6IP	0.0041
TCGA-VS-A950-01	CCND3	0.0034
TCGA-VS-A952-01	COG3	0.0066
TCGA-VS-A953-01	EP300	0.0078
TCGA-VS-A954-01	ITGB5	0.0086
TCGA-VS-A957-01	ITGB5	0.0072
TCGA-VS-A958-01	EP300	0.0048
TCGA-VS-A959-01	FERMT2	0.0072
TCGA-VS-A9U5-01	MAGOH	0.0048
TCGA-VS-A9U6-01	EP300	0.0021
TCGA-VS-A9U7-01	FERMT2	0.0046
TCGA-VS-A9UB-01	FERMT2	0.0029
TCGA-VS-A9UC-01	EP300	0.0048
TCGA-VS-A9UD-01	EP300	0.0060
TCGA-VS-A9UH-01	MAU2	0.0052
TCGA-VS-A9UI-01	CDAN1	0.0062
TCGA-VS-A9UJ-01	CDAN1	0.0065
TCGA-VS-A9UL-01	EP300	0.0067
TCGA-VS-A9UM-01	ITGB5	0.0068
TCGA-VS-A9UO-01	LSM5	0.0059
TCGA-VS-A9UP-01	EP300	0.0044
TCGA-VS-A9UQ-01	ITGB5	0.0107
TCGA-VS-A9UR-01	EP300	0.0063
TCGA-VS-A9UT-01	ELMO2	0.0089
TCGA-VS-A9UU-01	ELMO2	0.0060
TCGA-VS-A9UV-01	ITGB5	0.0072
TCGA-VS-A9UY-01	GGNBP2	0.0041
TCGA-VS-A9UZ-01	FERMT2	0.0047
TCGA-VS-A9V0-01	ELMO2	0.0074
TCGA-VS-A9V1-01	EP300	0.0051
TCGA-VS-A9V2-01	ITGB5	0.0084
TCGA-VS-A9V3-01	FERMT2	0.0065
TCGA-VS-A9V4-01	UBC	0.0045
TCGA-VS-A9V5-01	MAGOH	0.0054
TCGA-VS-AA62-01	TBC1D3C	0.0066
TCGA-VT-A80G-01	ITGB5	0.0058
TCGA-VT-A80J-01	ITGB5	0.0069
TCGA-VT-AB3D-01	ELMO2	0.0077
TCGA-VV-A829-01	ITGB5	0.0081
TCGA-VV-A86M-01	BCAR1	0.0103
TCGA-VW-A7QS-01	ITGB5	0.0084
TCGA-VW-A8FI-01	ELMO2	0.0064
TCGA-W2-A7H5-01	BCAR1	0.0091
TCGA-W2-A7H7-01	TIPARP	0.0098
TCGA-W2-A7HA-01	ITGB5	0.0067
TCGA-W2-A7HB-01	RHOA	0.0106
TCGA-W2-A7HC-01	ELMO2	0.0098
TCGA-W2-A7HD-01	ELMO2	0.0094
TCGA-W2-A7HE-01	MAGOH	0.0089
TCGA-W2-A7HF-01	RHOA	0.0095
TCGA-W2-A7HH-01	TIPARP	0.0091
TCGA-W2-A7UY-01	ITGB5	0.0076
TCGA-W3-A825-06	CCND1	0.0031
TCGA-W3-A828-06	EP300	0.0030
TCGA-W3-AA1O-06	NF2	0.0031
TCGA-W3-AA1Q-06	CCND1	0.0019
TCGA-W3-AA1R-06	GATA3	0.0019
TCGA-W3-AA1V-06	LIPT1	0.0027
TCGA-W3-AA1W-06	CDAN1	0.0053
TCGA-W3-AA21-06	CCND1	0.0041
TCGA-W4-A7U4-01	TIPARP	0.0091
TCGA-W5-AA2G-01	ITGB5	0.0078
