Sample,Gene,SE_Score
TCGA-86-8671-01,TP53,-0.06477529
TCGA-A1-A0SG-01,TP53,-0.06475714
TCGA-YL-A8SL-01,TP53,-0.06475285
TCGA-E2-A1L9-01,TP53,-0.06475195
TCGA-HT-7879-01,TP53,-0.06474581
TCGA-KC-A7F6-01,TP53,-0.06474219
TCGA-MA-AA43-01,TP53,-0.06474078
TCGA-S9-A6TW-01,TP53,-0.06473702
TCGA-AT-A5NU-01,TP53,-0.064723134
TCGA-PL-A8LX-01,TP53,-0.06471071
TCGA-FG-A70Z-01,TP53,-0.06470746
TCGA-ZH-A8Y4-01,TP53,-0.06468952
TCGA-ZB-A96L-01,TP53,-0.064683706
TCGA-MP-A4T9-01,TP53,-0.06467819
TCGA-D8-A3Z6-01,TP53,-0.06467162
TCGA-EJ-5496-01,TP53,-0.06466493
TCGA-69-7761-01,TP53,-0.064656734
TCGA-28-2510-01,TP53,-0.06464931
TCGA-B0-5100-01,TP53,-0.06460336
TCGA-DU-5847-01,TP53,-0.06459892
TCGA-BR-8592-01,TP53,-0.06458491
TCGA-FG-7636-01,TP53,-0.064567834
TCGA-G9-6366-01,TP53,-0.06455654
TCGA-J7-6720-01,TP53,-0.064551376
TCGA-HT-7874-01,TP53,-0.064544335
TCGA-OR-A5L6-01,TP53,-0.06452757
TCGA-AX-A3FW-01,TP53,-0.06452376
TCGA-FG-5964-01,TP53,-0.0645183
TCGA-EJ-A7NH-01,TP53,-0.06450811
TCGA-IQ-A61J-01,TP53,-0.06450191
TCGA-LK-A4NY-01,TP53,-0.06449961
TCGA-DU-7300-01,TP53,-0.06449279
TCGA-C8-A12M-01,TP53,-0.06448069
TCGA-MZ-A6I9-01,TP53,-0.0644542
TCGA-E2-A576-01,TP53,-0.06444196
TCGA-BP-4999-01,TP53,-0.06443319
TCGA-AJ-A3BF-01,TP53,-0.06442305
TCGA-KK-A6E7-01,TP53,-0.064416856
TCGA-28-2514-01,TP53,-0.06441679
TCGA-V4-A9EM-01,TP53,-0.06439945
TCGA-KO-8414-01,TP53,-0.06439939
TCGA-YL-A8SJ-01,TP53,-0.06439814
TCGA-ZG-A9ND-01,TP53,-0.064397365
TCGA-DD-A4NH-01,TP53,-0.06439015
TCGA-DQ-7596-01,TP53,-0.064382866
TCGA-KK-A6DY-01,TP53,-0.06435922
TCGA-UD-AAC6-01,TP53,-0.064357005
TCGA-AJ-A23N-01,TP53,-0.06434491
TCGA-KL-8323-01,TP53,-0.06433314
TCGA-HC-8262-01,TP53,-0.06431808
TCGA-E9-A1NH-01,TP53,-0.0643008
TCGA-FG-7638-01,TP53,-0.06429994
TCGA-KP-A3W1-01,TP53,-0.064293265
TCGA-QR-A6GT-01,TP53,-0.064290315
TCGA-E2-A570-01,TP53,-0.06428695
TCGA-HC-8213-01,TP53,-0.064270854
TCGA-J4-8198-01,TP53,-0.064270765
TCGA-G9-6333-01,TP53,-0.064252526
TCGA-3X-AAVB-01,TP53,-0.06424334
TCGA-KK-A7AU-01,TP53,-0.06424281
TCGA-YB-A89D-01,TP53,-0.06422873
TCGA-BR-A44T-01,TP53,-0.064227745
TCGA-A7-A0CE-01,TP53,-0.064227246
TCGA-SC-A6LR-01,TP53,-0.06421301
TCGA-3X-AAVE-01,TP53,-0.06421244
TCGA-XF-A9T4-01,TP53,-0.06419213
TCGA-TS-A7OU-01,TP53,-0.064180374
TCGA-Z7-A8R5-01,TP53,-0.064166605
TCGA-CR-6467-01,TP53,-0.06416252
TCGA-EX-A3L1-01,TP53,-0.0641585
TCGA-HT-8563-01,TP53,-0.06415138
TCGA-AC-A6IV-01,TP53,-0.064137466
TCGA-E2-A15R-01,TP53,-0.06413528
TCGA-CS-4942-01,TP53,-0.06412968
TCGA-S9-A6WO-01,TP53,-0.064127445
TCGA-A2-A3XX-01,TP53,-0.06412297
TCGA-RA-A741-01,TP53,-0.064109474
TCGA-FG-A6IZ-01,TP53,-0.06409162
TCGA-67-6216-01,TP53,-0.06408927
TCGA-CZ-4863-01,TP53,-0.0640876
TCGA-X7-A8M6-01,TP53,-0.06405565
TCGA-W2-A7HD-01,TP53,-0.06405267
TCGA-P5-A77W-01,TP53,-0.06404978
TCGA-HZ-A77P-01,TP53,-0.06403494
TCGA-DD-AAVW-01,TP53,-0.06402783
TCGA-EW-A2FR-01,TP53,-0.06402597
TCGA-2G-AAFJ-01,TP53,-0.0640246
TCGA-FG-A4MY-01,TP53,-0.064009644
TCGA-Z4-A8JB-01,TP53,-0.06400892
TCGA-EJ-7321-01,TP53,-0.06399497
TCGA-2J-AABK-01,TP53,-0.063963234
TCGA-E1-A7YI-01,TP53,-0.063957095
TCGA-C8-A27A-01,TP53,-0.063948065
TCGA-AN-A0XO-01,TP53,-0.06393817
TCGA-AX-A3G7-01,TP53,-0.06392476
TCGA-N6-A4V9-01,TP53,-0.063924305
TCGA-DJ-A2Q0-01,TP53,-0.063922234
TCGA-S9-A7J2-01,TP53,-0.063908935
TCGA-HT-7695-01,TP53,-0.063902855
TCGA-A7-A5ZX-01,TP53,-0.063898474
TCGA-AR-A5QN-01,TP53,-0.06388727
TCGA-B6-A0X5-01,TP53,-0.06388217
TCGA-ZB-A961-01,TP53,-0.06387609
TCGA-TM-A7C5-01,TP53,-0.06386134
TCGA-HC-A8D0-01,TP53,-0.063861325
TCGA-VN-A88N-01,TP53,-0.063846484
TCGA-VS-A9UQ-01,TP53,-0.063842945
TCGA-OY-A56P-01,TP53,-0.063830405
TCGA-97-7552-01,TP53,-0.06382871
TCGA-E2-A15T-01,TP53,-0.06381029
TCGA-B6-A0RP-01,TP53,-0.06380147
TCGA-X9-A973-01,TP53,-0.06378603
TCGA-FE-A22Z-01,TP53,-0.063783795
TCGA-FB-AAPS-01,TP53,-0.063774526
TCGA-IR-A3L7-01,TP53,-0.06377086
TCGA-2G-AAEX-01,TP53,-0.06377077
TCGA-OR-A5LM-01,TP53,-0.06376162
TCGA-A2-A4S3-01,TP53,-0.06375119
TCGA-ZG-A8QX-01,TP53,-0.06374079
TCGA-ED-A97K-01,TP53,-0.063735574
TCGA-GN-A26D-06,TP53,-0.06372917
TCGA-BH-A0BO-01,TP53,-0.06372701
TCGA-FK-A3SH-01,TP53,-0.0637148
TCGA-EB-A82C-01,TP53,-0.06370729
TCGA-78-7163-01,TP53,-0.06370273
TCGA-QH-A6CY-01,TP53,-0.063702285
TCGA-DB-A4XE-01,TP53,-0.06370109
TCGA-BJ-A28S-01,TP53,-0.06368825
TCGA-BH-A1ET-01,TP53,-0.06368813
TCGA-E1-A7YU-01,TP53,-0.063681155
TCGA-HC-A6AP-01,TP53,-0.06366974
TCGA-AC-A6NO-01,TP53,-0.06366908
TCGA-SP-A6QF-01,TP53,-0.0636549
TCGA-BP-4974-01,TP53,-0.06364468
TCGA-OR-A5KO-01,TP53,-0.063638814
TCGA-DD-A1EK-01,TP53,-0.06363809
TCGA-DB-A4XA-01,TP53,-0.063626975
TCGA-2L-AAQM-01,TP53,-0.06362516
TCGA-BP-5200-01,TP53,-0.06362423
TCGA-HT-7476-01,TP53,-0.06361454
TCGA-BG-A3PP-01,TP53,-0.0636026
TCGA-HB-A5W3-01,TP53,-0.06360072
TCGA-TM-A7C4-01,TP53,-0.063596785
TCGA-AK-3456-01,TP53,-0.06359494
TCGA-A7-A425-01,TP53,-0.06356898
TCGA-DU-A6S2-01,TP53,-0.063551456
TCGA-55-8512-01,TP53,-0.06354824
TCGA-AJ-A6NU-01,TP53,-0.063533716
TCGA-AR-A2LK-01,TP53,-0.06353217
TCGA-91-8496-01,TP53,-0.0635116
TCGA-G7-6793-01,TP53,-0.06350967
TCGA-BP-5177-01,TP53,-0.063501745
TCGA-BQ-7050-01,TP53,-0.06350139
TCGA-H9-A6BY-01,TP53,-0.063489914
TCGA-BP-5202-01,TP53,-0.063464135
TCGA-EJ-5517-01,TP53,-0.06345779
TCGA-ER-A197-06,TP53,-0.06345427
TCGA-G9-6348-01,TP53,-0.06344825
TCGA-KV-A6GE-01,TP53,-0.0634393
TCGA-DQ-7591-01,TP53,-0.06343803
TCGA-2G-AAGM-01,TP53,-0.063408345
TCGA-KV-A74V-01,TP53,-0.06340632
TCGA-DU-A7TA-01,TP53,-0.06340581
TCGA-S9-A7IX-01,TP53,-0.06340414
TCGA-B6-A0WW-01,TP53,-0.063397735
TCGA-KD-A5QS-01,TP53,-0.06338611
TCGA-BP-5196-01,TP53,-0.063379794
TCGA-P5-A5ET-01,TP53,-0.06337935
TCGA-HC-8261-01,TP53,-0.06337541
TCGA-A4-7915-01,TP53,-0.06336603
TCGA-DX-AB2J-01,TP53,-0.06336182
TCGA-OR-A5K8-01,TP53,-0.06335941
TCGA-GM-A2DK-01,TP53,-0.06335345
TCGA-CW-6097-01,TP53,-0.063345425
TCGA-B0-5399-01,TP53,-0.06333712
TCGA-XU-A92Q-01,TP53,-0.0633336
TCGA-ZB-A96C-01,TP53,-0.06333077
TCGA-C8-A12W-01,TP53,-0.06332335
TCGA-HU-A4G2-01,TP53,-0.06332054
TCGA-BH-A204-01,TP53,-0.06331834
TCGA-S9-A6TZ-01,TP53,-0.063313484
TCGA-UB-AA0V-01,TP53,-0.06327392
TCGA-S9-A7R1-01,TP53,-0.06326491
TCGA-IB-7887-01,TP53,-0.063259706
TCGA-QQ-A5VA-01,TP53,-0.06325415
TCGA-G9-6363-01,TP53,-0.06323919
TCGA-EJ-A65G-01,TP53,-0.063233934
TCGA-44-2665-01,TP53,-0.06322327
TCGA-3C-AAAU-01,TP53,-0.06320864
TCGA-CH-5748-01,TP53,-0.06320289
TCGA-RB-AA9M-01,TP53,-0.06319689
TCGA-06-2561-01,TP53,-0.063191265
TCGA-KK-A8I9-01,TP53,-0.063138366
TCGA-NA-A4R0-01,TP53,-0.063127935
TCGA-BP-4163-01,TP53,-0.06312367
TCGA-EW-A2FW-01,TP53,-0.06312117
TCGA-BH-A0DK-01,TP53,-0.06311566
TCGA-UD-AAC4-01,TP53,-0.06310898
TCGA-HT-A74K-01,TP53,-0.0630998
TCGA-FW-A3I3-06,TP53,-0.06309256
TCGA-B8-4148-01,TP53,-0.06308457
TCGA-E2-A15S-01,TP53,-0.06305885
TCGA-WK-A8XS-01,TP53,-0.06301138
TCGA-H6-A45N-01,TP53,-0.06299936
TCGA-06-2570-01,TP53,-0.062993765
TCGA-EL-A3CS-01,TP53,-0.06299073
TCGA-EB-A5VU-01,TP53,-0.062964916
TCGA-DX-A7EL-01,TP53,-0.06294608
TCGA-CF-A47W-01,TP53,-0.06294444
TCGA-FB-AAPY-01,TP53,-0.062933736
TCGA-BP-4987-01,TP53,-0.06293153
TCGA-A2-A1G0-01,TP53,-0.06292353
TCGA-HT-7481-01,TP53,-0.06291905
TCGA-DB-A4XB-01,TP53,-0.06291473
TCGA-KN-8421-01,TP53,-0.06291202
TCGA-J4-A6G3-01,TP53,-0.06290828
TCGA-A2-A4S1-01,TP53,-0.06289294
TCGA-WK-A8XQ-01,TP53,-0.06289232
TCGA-DU-5874-01,TP53,-0.0628877
TCGA-CR-5249-01,TP53,-0.06288132
TCGA-V1-A9Z7-01,TP53,-0.062877424
TCGA-FP-7735-01,TP53,-0.06287333
TCGA-VS-A8Q9-01,TP53,-0.0628688
TCGA-CQ-5330-01,TP53,-0.0628421
TCGA-DU-8158-01,TP53,-0.06284082
TCGA-DX-AB2P-01,TP53,-0.06282658
TCGA-QH-A870-01,TP53,-0.06281793
TCGA-D8-A1XC-01,TP53,-0.062815994
TCGA-14-1825-01,TP53,-0.0628038
TCGA-BF-AAP6-01,TP53,-0.0628016
TCGA-E2-A14Y-01,TP53,-0.06279981
TCGA-TM-A84L-01,TP53,-0.06279649
TCGA-KK-A7AP-01,TP53,-0.06278785
TCGA-YL-A8SI-01,TP53,-0.062782586
TCGA-BH-A0W4-01,TP53,-0.06277913
TCGA-C5-A1M9-01,TP53,-0.06277826
TCGA-KO-8408-01,TP53,-0.0627763
TCGA-HV-A5A3-01,TP53,-0.0627585
TCGA-ZN-A9VV-01,TP53,-0.06275037
TCGA-LP-A4AU-01,TP53,-0.06274748
TCGA-KL-8332-01,TP53,-0.06272903
TCGA-62-A46U-01,TP53,-0.06272668
TCGA-FG-A713-01,TP53,-0.062722206
TCGA-E2-A15L-01,TP53,-0.06271465
TCGA-19-5960-01,TP53,-0.06270808
TCGA-S9-A7IY-01,TP53,-0.0627048
TCGA-G9-7519-01,TP53,-0.06269184
TCGA-BP-4991-01,TP53,-0.06268793
TCGA-DB-5274-01,TP53,-0.06268564
TCGA-S9-A6WD-01,TP53,-0.0626784
TCGA-DW-7841-01,TP53,-0.06267777
TCGA-G9-6329-01,TP53,-0.06266588
TCGA-EJ-7786-01,TP53,-0.062660754
TCGA-DU-A6S8-01,TP53,-0.062658906
TCGA-DX-A2IZ-01,TP53,-0.0626533
TCGA-J4-A83I-01,TP53,-0.06264804
TCGA-EJ-5499-01,TP53,-0.06263068
TCGA-DB-A4XD-01,TP53,-0.062628806
TCGA-EJ-7314-01,TP53,-0.06262414
TCGA-19-2624-01,TP53,-0.06260281
TCGA-BJ-A0YZ-01,TP53,-0.062559664
TCGA-QH-A6X3-01,TP53,-0.06255504
TCGA-HT-7677-01,TP53,-0.062549144
TCGA-C5-A2LS-01,TP53,-0.062548056
TCGA-BR-A4J6-01,TP53,-0.06254167
TCGA-HW-A5KK-01,TP53,-0.06253001
TCGA-P5-A72Z-01,TP53,-0.06252459
TCGA-MB-A5Y9-01,TP53,-0.06250955
TCGA-A2-A25C-01,TP53,-0.062467188
TCGA-CN-4733-01,TP53,-0.06246358
TCGA-HI-7170-01,TP53,-0.062460057
TCGA-5P-A9K6-01,TP53,-0.06245753
TCGA-VN-A943-01,TP53,-0.0624341
TCGA-EW-A1P6-01,TP53,-0.06242764
TCGA-S3-A6ZF-01,TP53,-0.062412232
TCGA-N8-A56S-01,TP53,-0.062404215
TCGA-FD-A5BY-01,TP53,-0.0623995
TCGA-PG-A7D5-01,TP53,-0.062393278
TCGA-BH-A0EA-01,TP53,-0.06238374
TCGA-Q1-A6DV-01,TP53,-0.062379867
TCGA-CS-5393-01,TP53,-0.06234085
TCGA-2A-A8W1-01,TP53,-0.062339783
TCGA-EZ-7264-01,TP53,-0.062339425
TCGA-D8-A1JM-01,TP53,-0.062339395
TCGA-B2-4098-01,TP53,-0.06231972
TCGA-B2-5633-01,TP53,-0.062316924
TCGA-CH-5740-01,TP53,-0.062315494
TCGA-KK-A7B3-01,TP53,-0.06230113
TCGA-DX-AB36-01,TP53,-0.062274948
TCGA-KC-A4BV-01,TP53,-0.06225559
TCGA-HW-A5KJ-01,TP53,-0.062245153
TCGA-HC-A76X-01,TP53,-0.06217259
TCGA-YL-A8HM-01,TP53,-0.062163293
TCGA-D8-A1JT-01,TP53,-0.06215951
TCGA-CD-5799-01,TP53,-0.062155515
TCGA-EW-A1J6-01,TP53,-0.06214898
TCGA-2J-AABT-01,TP53,-0.06213198
TCGA-B8-4619-01,TP53,-0.062129363
TCGA-RB-A7B8-01,TP53,-0.062115073
TCGA-B0-5084-01,TP53,-0.062105328
TCGA-CR-6488-01,TP53,-0.0621022
TCGA-B9-4617-01,TP53,-0.06208133
TCGA-OY-A56Q-01,TP53,-0.06208086
TCGA-A2-A0EN-01,TP53,-0.062066883
TCGA-DU-5872-01,TP53,-0.06204784
TCGA-EL-A3MX-01,TP53,-0.06204346
TCGA-CV-7180-01,TP53,-0.062041968
TCGA-S9-A6U8-01,TP53,-0.062041745
TCGA-FS-A1ZY-06,TP53,-0.062037826
TCGA-BH-A202-01,TP53,-0.062036455
TCGA-B6-A0RN-01,TP53,-0.06202963
TCGA-EM-A4FM-01,TP53,-0.0620279
TCGA-HT-7485-01,TP53,-0.062021226
TCGA-2A-A8VL-01,TP53,-0.062012732
TCGA-LL-A73Z-01,TP53,-0.061980285
TCGA-KM-8438-01,TP53,-0.06198003
TCGA-G3-A7M8-01,TP53,-0.061954796
TCGA-ET-A2N4-01,TP53,-0.061950125
TCGA-V1-A9ZI-01,TP53,-0.061940424
TCGA-D8-A27N-01,TP53,-0.061936647
TCGA-C5-A3HF-01,TP53,-0.0619359
TCGA-KK-A59Y-01,TP53,-0.061931327
TCGA-W5-AA2T-01,TP53,-0.061908454
TCGA-EW-A6SC-01,TP53,-0.06190165
TCGA-HC-A6AN-01,TP53,-0.061886936
TCGA-OR-A5KV-01,TP53,-0.061881363
TCGA-YL-A9WJ-01,TP53,-0.061853692
TCGA-ZA-A8F6-01,TP53,-0.06185189
TCGA-VR-AA4G-01,TP53,-0.061851434
TCGA-LK-A4O6-01,TP53,-0.061850846
TCGA-3E-AAAZ-01,TP53,-0.061850697
TCGA-C8-A1HE-01,TP53,-0.061849654
TCGA-DU-5871-01,TP53,-0.06184873
TCGA-49-4490-01,TP53,-0.061841905
TCGA-CH-5771-01,TP53,-0.06183704
TCGA-BJ-A0Z0-01,TP53,-0.06183642
TCGA-EE-A2ME-06,TP53,-0.061822116
TCGA-ZH-A8Y8-01,TP53,-0.061821505
TCGA-3G-AB0Q-01,TP53,-0.061815195
TCGA-HC-A632-01,TP53,-0.06180776
TCGA-X6-A7WD-01,TP53,-0.061805546
TCGA-XU-A92T-01,TP53,-0.061804175
TCGA-H2-A2K9-01,TP53,-0.06179616
TCGA-DX-A3LU-01,TP53,-0.061781175
TCGA-UD-AABZ-01,TP53,-0.061777428
TCGA-EJ-5518-01,TP53,-0.061762564
TCGA-J4-A67L-01,TP53,-0.06175655
TCGA-VP-A878-01,TP53,-0.061753474
TCGA-DX-A8BJ-01,TP53,-0.061752364
TCGA-E8-A417-01,TP53,-0.06174761
TCGA-YS-A95B-01,TP53,-0.06174705
TCGA-KK-A6E5-01,TP53,-0.061743088
TCGA-P3-A5QE-01,TP53,-0.061738014
TCGA-DU-A5TW-01,TP53,-0.06172204
TCGA-HT-7875-01,TP53,-0.061719716
TCGA-05-5429-01,TP53,-0.06171485
TCGA-WH-A86K-01,TP53,-0.061697245
TCGA-TQ-A7RU-01,TP53,-0.06169668
TCGA-TQ-A7RF-01,TP53,-0.06169583
TCGA-IB-7888-01,TP53,-0.061682224
TCGA-5P-A9KH-01,TP53,-0.061669916
TCGA-QK-A6IF-01,TP53,-0.061650954
TCGA-DB-A64W-01,TP53,-0.06164694
TCGA-B3-4103-01,TP53,-0.06163641
TCGA-Y6-A9XI-01,TP53,-0.06162545
TCGA-OL-A5RU-01,TP53,-0.061622858
TCGA-IZ-8195-01,TP53,-0.061619163
TCGA-QU-A6IN-01,TP53,-0.06161677
TCGA-VP-A87K-01,TP53,-0.061607122
TCGA-DU-6393-01,TP53,-0.061597884
TCGA-KC-A7FD-01,TP53,-0.061594427
TCGA-G7-6796-01,TP53,-0.061592966
TCGA-C8-A12U-01,TP53,-0.06157419
TCGA-G7-6797-01,TP53,-0.06156846
TCGA-FG-6692-01,TP53,-0.061555296
TCGA-KO-8410-01,TP53,-0.06155201
TCGA-B6-A0RO-01,TP53,-0.06153609
TCGA-12-5299-01,TP53,-0.061497986
TCGA-LL-A6FQ-01,TP53,-0.06149143
TCGA-UE-A6QU-01,TP53,-0.061471842
TCGA-FG-8191-01,TP53,-0.0614672
TCGA-DU-A5TS-01,TP53,-0.061460562
TCGA-B0-5104-01,TP53,-0.061454386
TCGA-MW-A4EC-01,TP53,-0.061451584
TCGA-3B-A9I1-01,TP53,-0.06144193
TCGA-TQ-A7RN-01,TP53,-0.061411828
TCGA-KL-8343-01,TP53,-0.061401837
TCGA-AC-A2FG-01,TP53,-0.061386257
TCGA-3A-A9I5-01,TP53,-0.061381638
TCGA-SI-A71Q-01,TP53,-0.061376818
TCGA-MG-AAMC-01,TP53,-0.061375678
TCGA-E2-A14X-01,TP53,-0.061368518
TCGA-DI-A2QT-01,TP53,-0.061359167
TCGA-BP-5004-01,TP53,-0.06135267
TCGA-EJ-A8FS-01,TP53,-0.061348766
TCGA-2Y-A9H4-01,TP53,-0.06134644
TCGA-KK-A8IK-01,TP53,-0.06133519
TCGA-CN-A49C-01,TP53,-0.061328642
TCGA-FG-8186-01,TP53,-0.061324082
TCGA-HB-A3L4-01,TP53,-0.06132087
TCGA-BP-5000-01,TP53,-0.06131023
TCGA-CS-6670-01,TP53,-0.06130003
TCGA-PG-A5BC-01,TP53,-0.061296552
TCGA-HC-A8CY-01,TP53,-0.061288565
TCGA-KK-A7AZ-01,TP53,-0.061283976
TCGA-HR-A5NC-01,TP53,-0.061280906
TCGA-GN-A8LL-06,TP53,-0.06128022
TCGA-HZ-8001-01,TP53,-0.061262697
TCGA-KN-8424-01,TP53,-0.061261535
TCGA-JV-A5VF-01,TP53,-0.061258413
TCGA-L5-A4OM-01,TP53,-0.06125745
TCGA-HE-A5NL-01,TP53,-0.06125021
TCGA-AO-A12F-01,TP53,-0.06124267
TCGA-DB-5270-01,TP53,-0.06123829
TCGA-A4-A6HP-01,TP53,-0.061232418
TCGA-HE-7129-01,TP53,-0.06123188
TCGA-BJ-A3PT-01,TP53,-0.06122932
TCGA-05-4434-01,TP53,-0.061220758
TCGA-GM-A2DF-01,TP53,-0.061215185
TCGA-3U-A98E-01,TP53,-0.061206758
TCGA-2A-A8VX-01,TP53,-0.061203122
TCGA-BH-A8FZ-01,TP53,-0.061201513
TCGA-EJ-5524-01,TP53,-0.061194867
TCGA-HC-A76W-01,TP53,-0.06119089
TCGA-HW-7495-01,TP53,-0.061184138
TCGA-DV-5566-01,TP53,-0.061181486
TCGA-06-0882-01,TP53,-0.06117302
TCGA-EJ-7318-01,TP53,-0.061171085
TCGA-VT-A80J-01,TP53,-0.061125398
TCGA-QU-A6IO-01,TP53,-0.061121695
TCGA-MH-A857-01,TP53,-0.06111815
TCGA-EU-5904-01,TP53,-0.06111431
TCGA-DU-A76K-01,TP53,-0.06111221
TCGA-4G-AAZO-01,TP53,-0.061098494
TCGA-HZ-8636-01,TP53,-0.061085403
TCGA-E9-A1N3-01,TP53,-0.061066985
TCGA-OR-A5JY-01,TP53,-0.061063536
TCGA-KK-A7B4-01,TP53,-0.061059058
TCGA-HT-7482-01,TP53,-0.061058342
TCGA-US-A779-01,TP53,-0.061051607
TCGA-MP-A4T6-01,TP53,-0.06105104
TCGA-E9-A54Y-01,TP53,-0.061044395
TCGA-DH-A66B-01,TP53,-0.06103325
TCGA-KL-8344-01,TP53,-0.061025262
TCGA-2G-AALP-01,TP53,-0.061002076
TCGA-B0-5400-01,TP53,-0.060997978
TCGA-EE-A20I-06,TP53,-0.06098581
TCGA-EJ-A65B-01,TP53,-0.060982235
TCGA-E1-A7YV-01,TP53,-0.06098047
TCGA-CN-A6UY-01,TP53,-0.060967408
TCGA-2A-AAYU-01,TP53,-0.060964935
TCGA-EB-A82B-01,TP53,-0.06095557
TCGA-G9-6377-01,TP53,-0.060941234
TCGA-N9-A4PZ-01,TP53,-0.06093529
TCGA-28-5215-01,TP53,-0.060926586
TCGA-DX-A3U7-01,TP53,-0.060917757
TCGA-HT-A74J-01,TP53,-0.06091675
TCGA-BH-A1FH-01,TP53,-0.060913444
TCGA-D6-6515-01,TP53,-0.060902588
TCGA-VN-A88K-01,TP53,-0.06090206
TCGA-AR-A1AK-01,TP53,-0.060897857
TCGA-IA-A83V-01,TP53,-0.060896337
TCGA-HT-A614-01,TP53,-0.060895205
TCGA-VQ-A927-01,TP53,-0.060890287
TCGA-DD-A4NB-01,TP53,-0.060869426
TCGA-SL-A6J9-01,TP53,-0.060854346
TCGA-A3-3316-01,TP53,-0.060848236
TCGA-06-5413-01,TP53,-0.06084335
TCGA-EM-A22O-01,TP53,-0.060825735
TCGA-D8-A4Z1-01,TP53,-0.06080064
TCGA-Z4-AAPG-01,TP53,-0.060798258
TCGA-DU-A7TD-01,TP53,-0.060758203
TCGA-CW-6087-01,TP53,-0.060744554
TCGA-D8-A1Y0-01,TP53,-0.06073621
TCGA-E2-A15C-01,TP53,-0.060716473
TCGA-DX-A6Z0-01,TP53,-0.060708046
TCGA-CV-6950-01,TP53,-0.06070265
TCGA-B6-A0WY-01,TP53,-0.060661346
TCGA-EL-A4KG-01,TP53,-0.06065765
TCGA-NF-A4WU-01,TP53,-0.060638852
TCGA-WK-A8XY-01,TP53,-0.060632765
TCGA-2Z-A9J7-01,TP53,-0.06056261
TCGA-J4-A83M-01,TP53,-0.060554445
TCGA-F6-A8O3-01,TP53,-0.060552567
TCGA-DH-5141-01,TP53,-0.06049505
TCGA-D7-A748-01,TP53,-0.060489208
TCGA-B6-A0X4-01,TP53,-0.060487777
TCGA-FC-7708-01,TP53,-0.060483336
TCGA-3B-A9HU-01,TP53,-0.060483053
TCGA-DU-7299-01,TP53,-0.060426593
TCGA-A4-7583-01,TP53,-0.060403712
TCGA-P5-A733-01,TP53,-0.06038013
TCGA-TQ-A7RG-01,TP53,-0.060377955
TCGA-DU-6396-01,TP53,-0.06036374
TCGA-QC-AA9N-01,TP53,-0.060355656
TCGA-S9-A7J3-01,TP53,-0.060350925
TCGA-AZ-4323-01,TP53,-0.060334653
TCGA-EE-A17Z-06,TP53,-0.06033252
TCGA-DD-AA3A-01,TP53,-0.060328364
TCGA-2J-AABI-01,TP53,-0.060320705
TCGA-DX-AB35-01,TP53,-0.060314655
TCGA-5P-A9JV-01,TP53,-0.060288697
TCGA-5P-A9K3-01,TP53,-0.06028545
TCGA-HT-7616-01,TP53,-0.060282767
TCGA-C5-A2LT-01,TP53,-0.060281724
TCGA-DD-A4NN-01,TP53,-0.060277432
TCGA-E2-A15D-01,TP53,-0.06027603
TCGA-DX-A3U8-01,TP53,-0.060271174
TCGA-IB-AAUP-01,TP53,-0.06026697
TCGA-BH-A18S-01,TP53,-0.060263306
TCGA-BP-5186-01,TP53,-0.060258
TCGA-C8-A12O-01,TP53,-0.060246885
TCGA-QH-A6X9-01,TP53,-0.06024684
TCGA-BH-A0BG-01,TP53,-0.060230225
TCGA-FB-AAPZ-01,TP53,-0.060214654
TCGA-SJ-A6ZJ-01,TP53,-0.060213976
TCGA-OR-A5L3-01,TP53,-0.060184985
TCGA-HC-7752-01,TP53,-0.06017541
TCGA-KM-8476-01,TP53,-0.060170844
TCGA-QH-A6X5-01,TP53,-0.060154647
TCGA-P5-A72W-01,TP53,-0.060148418
TCGA-YL-A8SK-01,TP53,-0.060134053
TCGA-E2-A573-01,TP53,-0.060123086
TCGA-A5-A7WK-01,TP53,-0.060117662
TCGA-HI-7168-01,TP53,-0.06010317
TCGA-G3-AAV6-01,TP53,-0.06009999
TCGA-CA-5255-01,TP53,-0.06009981
TCGA-EO-A1Y7-01,TP53,-0.060085505
TCGA-ZB-A96I-01,TP53,-0.060073435
TCGA-2Z-A9JK-01,TP53,-0.060071528
TCGA-DU-A76R-01,TP53,-0.0600707
TCGA-EM-A2P2-01,TP53,-0.060070038
TCGA-CN-5358-01,TP53,-0.060051687
TCGA-KM-8441-01,TP53,-0.060049668
TCGA-TP-A8TV-01,TP53,-0.060047805
TCGA-HZ-7925-01,TP53,-0.060046703
TCGA-DU-A7TC-01,TP53,-0.060044587
TCGA-EJ-5495-01,TP53,-0.06002575
TCGA-06-5415-01,TP53,-0.060004532
TCGA-AC-A3YI-01,TP53,-0.05999294
TCGA-G9-6371-01,TP53,-0.05999115
TCGA-G7-6795-01,TP53,-0.05998133
TCGA-34-8456-01,TP53,-0.05997514
TCGA-K1-A3PN-01,TP53,-0.059973493
TCGA-85-A50M-01,TP53,-0.059963197
TCGA-BQ-7046-01,TP53,-0.059958667
TCGA-BH-A0DE-01,TP53,-0.059957415
TCGA-EW-A6SD-01,TP53,-0.059951298
TCGA-S9-A6U2-01,TP53,-0.059916705
TCGA-HT-A5R7-01,TP53,-0.05988089
TCGA-HC-A6HX-01,TP53,-0.05987694
TCGA-4L-AA1F-01,TP53,-0.059864156
